bill_id,customer_id,billing_month,amount_due,amount_paid,payment_status,payment_date
BILL009210,CUST0311,2024-02-01,99.98,99.98,Paid,2024-02-05
BILL009211,CUST0311,2024-03-01,94.98,94.98,Paid,2024-03-05
BILL009212,CUST0311,2024-04-01,104.98,104.98,Paid,2024-04-05
BILL009213,CUST0311,2024-05-01,99.98,99.98,Paid,2024-05-04
BILL009214,CUST0311,2024-06-01,104.98,104.98,Paid,2024-06-08
BILL009215,CUST0311,2024-07-01,99.98,99.98,Paid,2024-07-03
BILL009216,CUST0311,2024-08-01,99.98,99.98,Paid,2024-08-05
BILL009217,CUST0311,2024-09-01,99.98,99.98,Paid,2024-09-04
BILL009218,CUST0311,2024-10-01,99.98,99.98,Paid,2024-10-06
BILL009219,CUST0311,2024-11-01,99.98,99.98,Paid,2024-11-09
BILL009220,CUST0311,2024-12-01,99.98,99.98,Paid,2024-12-04
BILL009221,CUST0311,2025-01-01,104.98,104.98,Paid,2025-01-09
BILL009222,CUST0311,2025-02-01,99.98,99.98,Paid,2025-02-09
BILL009223,CUST0311,2025-03-01,99.98,99.98,Paid,2025-03-05
BILL009224,CUST0311,2025-04-01,99.98,99.98,Paid,2025-04-09
BILL009225,CUST0311,2025-05-01,99.98,99.98,Paid,2025-05-10
BILL009226,CUST0311,2025-06-01,99.98,99.98,Paid,2025-06-02
BILL009227,CUST0311,2025-07-01,104.98,104.98,Paid,2025-07-06
BILL009228,CUST0311,2025-08-01,109.98,109.98,Paid,2025-08-06
BILL009229,CUST0311,2025-09-01,104.98,104.98,Paid,2025-09-10
BILL009230,CUST0311,2025-10-01,94.98,94.98,Paid,2025-10-03
BILL009231,CUST0311,2025-11-01,99.98,99.98,Paid,2025-11-11
BILL009232,CUST0311,2025-12-01,104.98,104.98,Paid,2025-12-04
BILL009233,CUST0311,2026-01-01,99.98,99.98,Paid,2026-01-04
BILL009234,CUST0311,2026-02-01,94.98,94.98,Paid,2026-02-09
BILL009235,CUST0311,2026-03-01,99.98,99.98,Paid,2026-03-03
BILL009236,CUST0311,2026-04-01,99.98,99.98,Paid,2026-04-03
BILL009237,CUST0311,2026-05-01,109.98,109.98,Paid,2026-05-05
BILL009238,CUST0311,2026-06-01,99.98,99.98,Paid,2026-06-05
BILL009239,CUST0312,2025-08-01,50.0,50.0,Paid,2025-08-07
BILL009240,CUST0312,2025-09-01,50.0,50.0,Paid,2025-09-08
BILL009241,CUST0312,2025-10-01,45.0,45.0,Paid,2025-10-05
BILL009242,CUST0312,2025-11-01,50.0,50.0,Paid,2025-11-09
BILL009243,CUST0312,2025-12-01,50.0,50.0,Late,2025-12-26
BILL009244,CUST0312,2026-01-01,55.0,55.0,Paid,2026-01-11
BILL009245,CUST0312,2026-02-01,50.0,50.0,Late,2026-03-01
BILL009246,CUST0312,2026-03-01,45.0,45.0,Paid,2026-03-03
BILL009247,CUST0312,2026-04-01,45.0,45.0,Paid,2026-04-06
BILL009248,CUST0312,2026-05-01,40.0,40.0,Paid,2026-05-09
BILL009249,CUST0312,2026-06-01,50.0,50.0,Paid,2026-06-08
BILL009250,CUST0313,2023-07-01,269.98,269.98,Paid,2023-07-11
BILL009251,CUST0313,2023-08-01,264.98,264.98,Paid,2023-08-04
BILL009252,CUST0313,2023-09-01,259.98,259.98,Paid,2023-09-04
BILL009253,CUST0313,2023-10-01,264.98,264.98,Paid,2023-10-10
BILL009254,CUST0313,2023-11-01,274.98,274.98,Paid,2023-11-10
BILL009255,CUST0313,2023-12-01,264.98,264.98,Paid,2023-12-02
BILL009256,CUST0313,2024-01-01,259.98,259.98,Paid,2024-01-11
BILL009257,CUST0313,2024-02-01,264.98,264.98,Paid,2024-02-03
BILL009258,CUST0313,2024-03-01,274.98,274.98,Paid,2024-03-11
BILL009259,CUST0313,2024-04-01,264.98,264.98,Paid,2024-04-04
BILL009260,CUST0313,2024-05-01,264.98,264.98,Paid,2024-05-04
BILL009261,CUST0313,2024-06-01,264.98,264.98,Paid,2024-06-09
BILL009262,CUST0313,2024-07-01,269.98,269.98,Paid,2024-07-04
BILL009263,CUST0313,2024-08-01,264.98,264.98,Paid,2024-08-07
BILL009264,CUST0313,2024-09-01,274.98,274.98,Paid,2024-09-05
BILL009265,CUST0313,2024-10-01,264.98,264.98,Paid,2024-10-03
BILL009266,CUST0313,2024-11-01,264.98,264.98,Paid,2024-11-02
BILL009267,CUST0313,2024-12-01,264.98,264.98,Paid,2024-12-03
BILL009268,CUST0313,2025-01-01,264.98,264.98,Paid,2025-01-07
BILL009269,CUST0313,2025-02-01,264.98,264.98,Paid,2025-02-05
BILL009270,CUST0313,2025-03-01,274.98,274.98,Paid,2025-03-02
BILL009271,CUST0313,2025-04-01,269.98,269.98,Paid,2025-04-11
BILL009272,CUST0313,2025-05-01,264.98,264.98,Late,2025-05-29
BILL009273,CUST0313,2025-06-01,269.98,269.98,Paid,2025-06-11
BILL009274,CUST0313,2025-07-01,264.98,264.98,Paid,2025-07-08
BILL009275,CUST0313,2025-08-01,264.98,264.98,Paid,2025-08-07
BILL009276,CUST0313,2025-09-01,269.98,269.98,Paid,2025-09-08
BILL009277,CUST0313,2025-10-01,274.98,274.98,Paid,2025-10-03
BILL009278,CUST0313,2025-11-01,259.98,259.98,Paid,2025-11-11
BILL009279,CUST0313,2025-12-01,259.98,259.98,Late,2025-12-24
BILL009280,CUST0313,2026-01-01,264.98,264.98,Paid,2026-01-05
BILL009281,CUST0313,2026-02-01,264.98,264.98,Paid,2026-02-05
BILL009282,CUST0313,2026-03-01,264.98,264.98,Paid,2026-03-02
BILL009283,CUST0313,2026-04-01,264.98,264.98,Paid,2026-04-06
BILL009284,CUST0313,2026-05-01,259.98,259.98,Late,2026-05-17
BILL009285,CUST0313,2026-06-01,264.98,264.98,Paid,2026-06-08
BILL009286,CUST0314,2023-07-01,45.0,45.0,Paid,2023-07-07
BILL009287,CUST0314,2023-08-01,45.0,45.0,Paid,2023-08-04
BILL009288,CUST0314,2023-09-01,50.0,50.0,Paid,2023-09-08
BILL009289,CUST0314,2023-10-01,40.0,40.0,Paid,2023-10-03
BILL009290,CUST0314,2023-11-01,55.0,55.0,Paid,2023-11-10
BILL009291,CUST0314,2023-12-01,45.0,45.0,Paid,2023-12-09
BILL009292,CUST0314,2024-01-01,50.0,50.0,Paid,2024-01-07
BILL009293,CUST0314,2024-02-01,50.0,50.0,Paid,2024-02-05
BILL009294,CUST0314,2024-03-01,45.0,45.0,Paid,2024-03-05
BILL009295,CUST0314,2024-04-01,40.0,40.0,Paid,2024-04-06
BILL009296,CUST0314,2024-05-01,45.0,45.0,Paid,2024-05-08
BILL009297,CUST0314,2024-06-01,40.0,40.0,Paid,2024-06-11
BILL009298,CUST0314,2024-07-01,45.0,45.0,Paid,2024-07-02
BILL009299,CUST0314,2024-08-01,45.0,45.0,Paid,2024-08-04
BILL009300,CUST0314,2024-09-01,50.0,50.0,Paid,2024-09-02
BILL009301,CUST0314,2024-10-01,40.0,40.0,Paid,2024-10-09
BILL009302,CUST0314,2024-11-01,45.0,45.0,Paid,2024-11-05
BILL009303,CUST0314,2024-12-01,45.0,45.0,Paid,2024-12-06
BILL009304,CUST0314,2025-01-01,55.0,55.0,Paid,2025-01-08
BILL009305,CUST0314,2025-02-01,45.0,45.0,Paid,2025-02-06
BILL009306,CUST0314,2025-03-01,45.0,45.0,Paid,2025-03-08
BILL009307,CUST0314,2025-04-01,45.0,45.0,Paid,2025-04-03
BILL009308,CUST0314,2025-05-01,40.0,40.0,Paid,2025-05-04
BILL009309,CUST0314,2025-06-01,50.0,50.0,Paid,2025-06-08
BILL009310,CUST0314,2025-07-01,55.0,55.0,Paid,2025-07-04
BILL009311,CUST0314,2025-08-01,40.0,40.0,Paid,2025-08-10
BILL009312,CUST0314,2025-09-01,40.0,40.0,Paid,2025-09-02
BILL009313,CUST0314,2025-10-01,40.0,40.0,Paid,2025-10-02
BILL009314,CUST0314,2025-11-01,50.0,50.0,Paid,2025-11-11
BILL009315,CUST0314,2025-12-01,45.0,45.0,Paid,2025-12-08
BILL009316,CUST0314,2026-01-01,40.0,40.0,Paid,2026-01-07
BILL009317,CUST0314,2026-02-01,45.0,45.0,Paid,2026-02-05
BILL009318,CUST0314,2026-03-01,45.0,45.0,Paid,2026-03-05
BILL009319,CUST0314,2026-04-01,45.0,45.0,Paid,2026-04-09
BILL009320,CUST0314,2026-05-01,45.0,45.0,Paid,2026-05-05
BILL009321,CUST0314,2026-06-01,45.0,45.0,Paid,2026-06-11
BILL009322,CUST0315,2023-07-01,69.99,69.99,Paid,2023-07-09
BILL009323,CUST0315,2023-08-01,69.99,69.99,Late,2023-08-27
BILL009324,CUST0315,2023-09-01,79.99,79.99,Paid,2023-09-03
BILL009325,CUST0315,2023-10-01,69.99,69.99,Paid,2023-10-06
BILL009326,CUST0315,2023-11-01,64.99,64.99,Paid,2023-11-02
BILL009327,CUST0315,2023-12-01,79.99,79.99,Paid,2023-12-10
BILL009328,CUST0315,2024-01-01,64.99,64.99,Paid,2024-01-05
BILL009329,CUST0315,2024-02-01,64.99,64.99,Paid,2024-02-07
BILL009330,CUST0315,2024-03-01,74.99,74.99,Paid,2024-03-05
BILL009331,CUST0315,2024-04-01,79.99,79.99,Paid,2024-04-05
BILL009332,CUST0315,2024-05-01,69.99,69.99,Late,2024-05-26
BILL009333,CUST0315,2024-06-01,64.99,44.18,Partial,2024-06-18
BILL009334,CUST0315,2024-07-01,79.99,0.0,Unpaid,
BILL009335,CUST0315,2024-08-01,79.99,56.63,Partial,2024-08-21
BILL009336,CUST0315,2024-09-01,74.99,42.38,Partial,2024-09-23
BILL009337,CUST0315,2024-10-01,74.99,74.99,Paid,2024-10-09
BILL009338,CUST0315,2024-11-01,64.99,64.99,Late,2024-11-28
BILL009339,CUST0315,2024-12-01,79.99,79.99,Late,2024-12-29
BILL009340,CUST0315,2025-01-01,79.99,44.35,Partial,2025-01-08
BILL009341,CUST0315,2025-02-01,69.99,38.35,Partial,2025-02-11
BILL009342,CUST0315,2025-03-01,74.99,74.99,Paid,2025-03-10
BILL009343,CUST0315,2025-04-01,69.99,69.99,Paid,2025-04-02
BILL009344,CUST0315,2025-05-01,69.99,69.99,Paid,2025-05-03
BILL009345,CUST0315,2025-06-01,69.99,69.99,Late,2025-06-26
BILL009346,CUST0315,2025-07-01,64.99,0.0,Unpaid,
BILL009347,CUST0315,2025-08-01,64.99,64.99,Paid,2025-08-08
BILL009348,CUST0315,2025-09-01,79.99,79.99,Paid,2025-09-11
BILL009349,CUST0315,2025-10-01,69.99,69.99,Late,2025-10-26
BILL009350,CUST0315,2025-11-01,79.99,79.99,Late,2025-11-17
BILL009351,CUST0315,2025-12-01,69.99,69.99,Paid,2025-12-07
BILL009352,CUST0315,2026-01-01,69.99,69.99,Paid,2026-01-03
BILL009353,CUST0315,2026-02-01,69.99,69.99,Paid,2026-02-05
BILL009354,CUST0315,2026-03-01,69.99,69.99,Paid,2026-03-06
BILL009355,CUST0315,2026-04-01,69.99,69.99,Paid,2026-04-05
BILL009356,CUST0315,2026-05-01,74.99,74.99,Paid,2026-05-03
BILL009357,CUST0315,2026-06-01,79.99,79.99,Paid,2026-06-06
BILL009358,CUST0316,2025-07-01,24.99,24.99,Paid,2025-07-09
BILL009359,CUST0316,2025-08-01,29.99,29.99,Paid,2025-08-06
BILL009360,CUST0316,2025-09-01,34.99,34.99,Paid,2025-09-09
BILL009361,CUST0316,2025-10-01,29.99,29.99,Paid,2025-10-10
BILL009362,CUST0316,2025-11-01,34.99,34.99,Paid,2025-11-02
BILL009363,CUST0316,2025-12-01,34.99,34.99,Late,2025-12-28
BILL009364,CUST0316,2026-01-01,29.99,29.99,Paid,2026-01-08
BILL009365,CUST0316,2026-02-01,29.99,29.99,Paid,2026-02-07
BILL009366,CUST0316,2026-03-01,34.99,34.99,Paid,2026-03-03
BILL009367,CUST0316,2026-04-01,29.99,29.99,Paid,2026-04-04
BILL009368,CUST0316,2026-05-01,29.99,29.99,Paid,2026-05-03
BILL009369,CUST0316,2026-06-01,24.99,18.27,Partial,2026-06-11
BILL009370,CUST0317,2023-07-01,114.99,114.99,Late,2023-07-20
BILL009371,CUST0317,2023-08-01,114.99,114.99,Paid,2023-08-10
BILL009372,CUST0317,2023-09-01,119.99,119.99,Paid,2023-09-07
BILL009373,CUST0317,2023-10-01,114.99,114.99,Paid,2023-10-09
BILL009374,CUST0317,2023-11-01,114.99,114.99,Paid,2023-11-08
BILL009375,CUST0317,2023-12-01,109.99,109.99,Paid,2023-12-07
BILL009376,CUST0317,2024-01-01,114.99,114.99,Paid,2024-01-11
BILL009377,CUST0317,2024-02-01,114.99,114.99,Paid,2024-02-11
BILL009378,CUST0317,2024-03-01,119.99,119.99,Paid,2024-03-10
BILL009379,CUST0317,2024-04-01,114.99,114.99,Paid,2024-04-05
BILL009380,CUST0317,2024-05-01,114.99,114.99,Paid,2024-05-03
BILL009381,CUST0317,2024-06-01,114.99,114.99,Paid,2024-06-06
BILL009382,CUST0317,2024-07-01,109.99,109.99,Paid,2024-07-11
BILL009383,CUST0317,2024-08-01,114.99,114.99,Paid,2024-08-11
BILL009384,CUST0317,2024-09-01,114.99,114.99,Paid,2024-09-02
BILL009385,CUST0317,2024-10-01,114.99,114.99,Paid,2024-10-03
BILL009386,CUST0317,2024-11-01,114.99,114.99,Paid,2024-11-07
BILL009387,CUST0317,2024-12-01,119.99,119.99,Paid,2024-12-04
BILL009388,CUST0317,2025-01-01,114.99,114.99,Paid,2025-01-08
BILL009389,CUST0317,2025-02-01,114.99,114.99,Paid,2025-02-09
BILL009390,CUST0317,2025-03-01,124.99,124.99,Paid,2025-03-10
BILL009391,CUST0317,2025-04-01,109.99,109.99,Paid,2025-04-02
BILL009392,CUST0317,2025-05-01,114.99,114.99,Paid,2025-05-02
BILL009393,CUST0317,2025-06-01,109.99,109.99,Paid,2025-06-04
BILL009394,CUST0317,2025-07-01,109.99,109.99,Paid,2025-07-10
BILL009395,CUST0317,2025-08-01,109.99,109.99,Paid,2025-08-10
BILL009396,CUST0317,2025-09-01,119.99,119.99,Paid,2025-09-05
BILL009397,CUST0317,2025-10-01,119.99,119.99,Paid,2025-10-02
BILL009398,CUST0317,2025-11-01,114.99,114.99,Paid,2025-11-03
BILL009399,CUST0317,2025-12-01,119.99,119.99,Paid,2025-12-05
BILL009400,CUST0317,2026-01-01,119.99,119.99,Paid,2026-01-10
BILL009401,CUST0317,2026-02-01,114.99,114.99,Paid,2026-02-03
BILL009402,CUST0317,2026-03-01,114.99,114.99,Paid,2026-03-08
BILL009403,CUST0317,2026-04-01,109.99,109.99,Paid,2026-04-04
BILL009404,CUST0317,2026-05-01,124.99,124.99,Paid,2026-05-04
BILL009405,CUST0317,2026-06-01,109.99,109.99,Late,2026-06-26
BILL009406,CUST0318,2023-07-01,159.99,159.99,Paid,2023-07-08
BILL009407,CUST0318,2023-08-01,149.99,149.99,Paid,2023-08-04
BILL009408,CUST0318,2023-09-01,149.99,149.99,Paid,2023-09-02
BILL009409,CUST0318,2023-10-01,149.99,149.99,Paid,2023-10-09
BILL009410,CUST0318,2023-11-01,149.99,149.99,Late,2023-11-23
BILL009411,CUST0318,2023-12-01,149.99,149.99,Paid,2023-12-10
BILL009412,CUST0318,2024-01-01,149.99,149.99,Paid,2024-01-07
BILL009413,CUST0318,2024-02-01,144.99,144.99,Paid,2024-02-09
BILL009414,CUST0318,2024-03-01,149.99,149.99,Paid,2024-03-02
BILL009415,CUST0318,2024-04-01,149.99,149.99,Paid,2024-04-08
BILL009416,CUST0318,2024-05-01,154.99,154.99,Late,2024-05-22
BILL009417,CUST0318,2024-06-01,144.99,144.99,Paid,2024-06-07
BILL009418,CUST0318,2024-07-01,149.99,149.99,Paid,2024-07-09
BILL009419,CUST0318,2024-08-01,149.99,149.99,Paid,2024-08-09
BILL009420,CUST0318,2024-09-01,149.99,149.99,Paid,2024-09-08
BILL009421,CUST0318,2024-10-01,159.99,159.99,Late,2024-10-19
BILL009422,CUST0318,2024-11-01,144.99,144.99,Paid,2024-11-04
BILL009423,CUST0318,2024-12-01,144.99,144.99,Paid,2024-12-09
BILL009424,CUST0318,2025-01-01,149.99,149.99,Paid,2025-01-07
BILL009425,CUST0318,2025-02-01,144.99,144.99,Paid,2025-02-06
BILL009426,CUST0318,2025-03-01,149.99,149.99,Paid,2025-03-06
BILL009427,CUST0318,2025-04-01,159.99,159.99,Paid,2025-04-11
BILL009428,CUST0318,2025-05-01,149.99,149.99,Paid,2025-05-03
BILL009429,CUST0318,2025-06-01,154.99,154.99,Paid,2025-06-06
BILL009430,CUST0318,2025-07-01,149.99,149.99,Paid,2025-07-11
BILL009431,CUST0318,2025-08-01,149.99,149.99,Paid,2025-08-06
BILL009432,CUST0318,2025-09-01,149.99,149.99,Paid,2025-09-03
BILL009433,CUST0318,2025-10-01,154.99,154.99,Paid,2025-10-02
BILL009434,CUST0318,2025-11-01,149.99,149.99,Paid,2025-11-08
BILL009435,CUST0318,2025-12-01,149.99,149.99,Paid,2025-12-03
BILL009436,CUST0318,2026-01-01,149.99,149.99,Paid,2026-01-05
BILL009437,CUST0318,2026-02-01,154.99,154.99,Paid,2026-02-08
BILL009438,CUST0318,2026-03-01,154.99,154.99,Paid,2026-03-08
BILL009439,CUST0318,2026-04-01,149.99,149.99,Paid,2026-04-11
BILL009440,CUST0318,2026-05-01,144.99,144.99,Paid,2026-05-08
BILL009441,CUST0318,2026-06-01,144.99,144.99,Paid,2026-06-10
BILL009442,CUST0319,2023-07-01,134.99,134.99,Paid,2023-07-09
BILL009443,CUST0319,2023-08-01,134.99,134.99,Paid,2023-08-10
BILL009444,CUST0319,2023-09-01,129.99,102.03,Partial,2023-09-26
BILL009445,CUST0319,2023-10-01,129.99,129.99,Paid,2023-10-06
BILL009446,CUST0319,2023-11-01,139.99,139.99,Paid,2023-11-09
BILL009447,CUST0319,2023-12-01,134.99,134.99,Paid,2023-12-10
BILL009448,CUST0319,2024-01-01,144.99,144.99,Paid,2024-01-03
BILL009449,CUST0319,2024-02-01,144.99,144.99,Paid,2024-02-04
BILL009450,CUST0319,2024-03-01,134.99,134.99,Paid,2024-03-11
BILL009451,CUST0319,2024-04-01,129.99,129.99,Paid,2024-04-08
BILL009452,CUST0319,2024-05-01,134.99,134.99,Paid,2024-05-02
BILL009453,CUST0319,2024-06-01,134.99,134.99,Paid,2024-06-10
BILL009454,CUST0319,2024-07-01,134.99,134.99,Late,2024-07-20
BILL009455,CUST0319,2024-08-01,144.99,144.99,Paid,2024-08-04
BILL009456,CUST0319,2024-09-01,134.99,134.99,Paid,2024-09-07
BILL009457,CUST0319,2024-10-01,144.99,144.99,Paid,2024-10-11
BILL009458,CUST0319,2024-11-01,129.99,129.99,Paid,2024-11-03
BILL009459,CUST0319,2024-12-01,144.99,144.99,Paid,2024-12-09
BILL009460,CUST0319,2025-01-01,134.99,134.99,Paid,2025-01-06
BILL009461,CUST0319,2025-02-01,134.99,134.99,Paid,2025-02-08
BILL009462,CUST0319,2025-03-01,134.99,134.99,Paid,2025-03-06
BILL009463,CUST0319,2025-04-01,129.99,129.99,Late,2025-04-18
BILL009464,CUST0319,2025-05-01,134.99,134.99,Paid,2025-05-02
BILL009465,CUST0319,2025-06-01,129.99,129.99,Paid,2025-06-04
BILL009466,CUST0319,2025-07-01,129.99,129.99,Paid,2025-07-06
BILL009467,CUST0319,2025-08-01,134.99,134.99,Paid,2025-08-04
BILL009468,CUST0319,2025-09-01,134.99,134.99,Paid,2025-09-02
BILL009469,CUST0319,2025-10-01,134.99,134.99,Paid,2025-10-06
BILL009470,CUST0319,2025-11-01,144.99,144.99,Late,2025-11-28
BILL009471,CUST0319,2025-12-01,129.99,129.99,Paid,2025-12-08
BILL009472,CUST0319,2026-01-01,134.99,134.99,Paid,2026-01-08
BILL009473,CUST0319,2026-02-01,134.99,134.99,Paid,2026-02-10
BILL009474,CUST0319,2026-03-01,134.99,101.3,Partial,2026-03-18
BILL009475,CUST0319,2026-04-01,139.99,63.39,Partial,2026-04-20
BILL009476,CUST0319,2026-05-01,134.99,134.99,Paid,2026-05-10
BILL009477,CUST0319,2026-06-01,134.99,134.99,Paid,2026-06-09
BILL009478,CUST0320,2024-08-01,94.98,0.0,Unpaid,
BILL009479,CUST0320,2024-09-01,94.98,0.0,Unpaid,
BILL009480,CUST0320,2024-10-01,99.98,66.33,Partial,2024-10-14
BILL009481,CUST0320,2024-11-01,94.98,94.98,Late,2024-11-21
BILL009482,CUST0320,2024-12-01,94.98,94.98,Paid,2024-12-10
BILL009483,CUST0320,2025-01-01,94.98,94.98,Paid,2025-01-10
BILL009484,CUST0320,2025-02-01,89.98,89.98,Paid,2025-02-05
BILL009485,CUST0320,2025-03-01,104.98,104.98,Paid,2025-03-06
BILL009486,CUST0320,2025-04-01,104.98,104.98,Paid,2025-04-04
BILL009487,CUST0320,2025-05-01,104.98,104.98,Paid,2025-05-05
BILL009488,CUST0320,2025-06-01,94.98,0.0,Unpaid,
BILL009489,CUST0320,2025-07-01,104.98,104.98,Paid,2025-07-08
BILL009490,CUST0320,2025-08-01,94.98,94.98,Paid,2025-08-08
BILL009491,CUST0320,2025-09-01,104.98,104.98,Late,2025-09-25
BILL009492,CUST0320,2025-10-01,99.98,99.98,Paid,2025-10-04
BILL009493,CUST0320,2025-11-01,94.98,94.98,Paid,2025-11-08
BILL009494,CUST0320,2025-12-01,104.98,104.98,Paid,2025-12-03
BILL009495,CUST0320,2026-01-01,94.98,51.34,Partial,2026-01-26
BILL009496,CUST0320,2026-02-01,89.98,89.98,Paid,2026-02-09
BILL009497,CUST0320,2026-03-01,94.98,94.98,Paid,2026-03-03
BILL009498,CUST0320,2026-04-01,99.98,99.98,Paid,2026-04-07
BILL009499,CUST0320,2026-05-01,104.98,104.98,Paid,2026-05-11
BILL009500,CUST0320,2026-06-01,99.98,0.0,Unpaid,
BILL009501,CUST0321,2023-07-01,94.99,0.0,Unpaid,
BILL009502,CUST0321,2023-08-01,94.99,64.27,Partial,2023-08-20
BILL009503,CUST0321,2023-09-01,94.99,35.0,Partial,2023-09-26
BILL009504,CUST0321,2023-10-01,94.99,94.99,Paid,2023-10-03
BILL009505,CUST0321,2023-11-01,94.99,94.99,Paid,2023-11-08
BILL009506,CUST0321,2023-12-01,99.99,99.99,Paid,2023-12-07
BILL009507,CUST0321,2024-01-01,94.99,0.0,Unpaid,
BILL009508,CUST0321,2024-02-01,94.99,94.99,Paid,2024-02-04
BILL009509,CUST0321,2024-03-01,99.99,0.0,Unpaid,
BILL009510,CUST0321,2024-04-01,94.99,94.99,Late,2024-04-29
BILL009511,CUST0321,2024-05-01,104.99,104.99,Paid,2024-05-08
BILL009512,CUST0321,2024-06-01,104.99,0.0,Unpaid,
BILL009513,CUST0321,2024-07-01,94.99,94.99,Late,2024-07-17
BILL009514,CUST0321,2024-08-01,94.99,94.99,Paid,2024-08-10
BILL009515,CUST0321,2024-09-01,99.99,99.99,Late,2024-09-27
BILL009516,CUST0321,2024-10-01,94.99,94.99,Late,2024-10-17
BILL009517,CUST0321,2024-11-01,94.99,94.99,Paid,2024-11-11
BILL009518,CUST0321,2024-12-01,89.99,89.99,Paid,2024-12-11
BILL009519,CUST0321,2025-01-01,94.99,46.98,Partial,2025-01-25
BILL009520,CUST0321,2025-02-01,99.99,99.99,Paid,2025-02-06
BILL009521,CUST0321,2025-03-01,94.99,94.99,Paid,2025-03-08
BILL009522,CUST0321,2025-04-01,94.99,94.99,Late,2025-04-26
BILL009523,CUST0321,2025-05-01,99.99,99.99,Paid,2025-05-05
BILL009524,CUST0321,2025-06-01,94.99,58.68,Partial,2025-06-07
BILL009525,CUST0321,2025-07-01,89.99,89.99,Late,2025-07-25
BILL009526,CUST0321,2025-08-01,104.99,104.99,Paid,2025-08-04
BILL009527,CUST0321,2025-09-01,104.99,104.99,Late,2025-09-21
BILL009528,CUST0321,2025-10-01,94.99,0.0,Unpaid,
BILL009529,CUST0321,2025-11-01,94.99,0.0,Unpaid,
BILL009530,CUST0321,2025-12-01,94.99,94.99,Late,2025-12-18
BILL009531,CUST0321,2026-01-01,104.99,104.99,Paid,2026-01-11
BILL009532,CUST0321,2026-02-01,104.99,104.99,Late,2026-02-19
BILL009533,CUST0321,2026-03-01,94.99,94.99,Paid,2026-03-03
BILL009534,CUST0321,2026-04-01,94.99,0.0,Unpaid,
BILL009535,CUST0321,2026-05-01,99.99,99.99,Paid,2026-05-04
BILL009536,CUST0321,2026-06-01,94.99,94.99,Late,2026-06-19
BILL009537,CUST0322,2023-10-01,224.97,224.97,Paid,2023-10-04
BILL009538,CUST0322,2023-11-01,224.97,119.59,Partial,2023-11-13
BILL009539,CUST0322,2023-12-01,224.97,224.97,Paid,2023-12-10
BILL009540,CUST0322,2024-01-01,224.97,224.97,Paid,2024-01-04
BILL009541,CUST0322,2024-02-01,224.97,224.97,Paid,2024-02-04
BILL009542,CUST0322,2024-03-01,234.97,234.97,Paid,2024-03-09
BILL009543,CUST0322,2024-04-01,224.97,224.97,Paid,2024-04-11
BILL009544,CUST0322,2024-05-01,219.97,219.97,Paid,2024-05-06
BILL009545,CUST0322,2024-06-01,224.97,224.97,Paid,2024-06-06
BILL009546,CUST0322,2024-07-01,229.97,229.97,Paid,2024-07-06
BILL009547,CUST0322,2024-08-01,219.97,219.97,Paid,2024-08-06
BILL009548,CUST0322,2024-09-01,234.97,234.97,Paid,2024-09-03
BILL009549,CUST0322,2024-10-01,234.97,234.97,Paid,2024-10-05
BILL009550,CUST0322,2024-11-01,234.97,234.97,Late,2024-11-19
BILL009551,CUST0322,2024-12-01,229.97,229.97,Paid,2024-12-09
BILL009552,CUST0322,2025-01-01,224.97,224.97,Paid,2025-01-02
BILL009553,CUST0322,2025-02-01,234.97,234.97,Paid,2025-02-03
BILL009554,CUST0322,2025-03-01,234.97,234.97,Paid,2025-03-02
BILL009555,CUST0322,2025-04-01,224.97,224.97,Paid,2025-04-04
BILL009556,CUST0322,2025-05-01,224.97,224.97,Paid,2025-05-02
BILL009557,CUST0322,2025-06-01,224.97,224.97,Paid,2025-06-09
BILL009558,CUST0322,2025-07-01,224.97,224.97,Late,2025-07-19
BILL009559,CUST0322,2025-08-01,219.97,219.97,Paid,2025-08-10
BILL009560,CUST0322,2025-09-01,224.97,224.97,Paid,2025-09-11
BILL009561,CUST0322,2025-10-01,234.97,234.97,Paid,2025-10-02
BILL009562,CUST0322,2025-11-01,224.97,224.97,Paid,2025-11-10
BILL009563,CUST0322,2025-12-01,234.97,234.97,Paid,2025-12-03
BILL009564,CUST0322,2026-01-01,224.97,224.97,Paid,2026-01-07
BILL009565,CUST0322,2026-02-01,219.97,219.97,Paid,2026-02-08
BILL009566,CUST0322,2026-03-01,229.97,229.97,Paid,2026-03-05
BILL009567,CUST0322,2026-04-01,224.97,224.97,Paid,2026-04-08
BILL009568,CUST0322,2026-05-01,229.97,229.97,Paid,2026-05-11
BILL009569,CUST0322,2026-06-01,224.97,224.97,Paid,2026-06-05
BILL009570,CUST0323,2023-07-01,99.99,99.99,Late,2023-07-24
BILL009571,CUST0323,2023-08-01,94.99,94.99,Paid,2023-08-07
BILL009572,CUST0323,2023-09-01,94.99,94.99,Paid,2023-09-10
BILL009573,CUST0323,2023-10-01,99.99,99.99,Paid,2023-10-11
BILL009574,CUST0323,2023-11-01,104.99,104.99,Paid,2023-11-05
BILL009575,CUST0323,2023-12-01,94.99,94.99,Paid,2023-12-05
BILL009576,CUST0323,2024-01-01,104.99,104.99,Paid,2024-01-05
BILL009577,CUST0323,2024-02-01,99.99,99.99,Paid,2024-02-02
BILL009578,CUST0323,2024-03-01,94.99,94.99,Paid,2024-03-03
